procurement_id,batch_id,farmer_id,product_id,product_name,procurement_date,season,county_sourced,quantity_kg,farmgate_price_kes_per_kg,transport_cost_kes,handling_cost_kes,moisture_percent,grade,rejected_quantity_kg,accepted_quantity_kg,collection_center,payment_status,days_to_pay_farmer
PR00780,B00780,F0084,P01,Maize,2025-12-14,Peak Demand Season,Kitui,1435,51.82,192.67,858.17,11.0,Grade B,0,1435,Kitui Collection Center 3,Paid,21
PR00781,B00781,F0061,P03,Rice,2025-07-04,Long Rains Harvest,Kirinyaga,532,76.06,143.76,554.76,12.9,Grade A,0,532,Kirinyaga Collection Center 2,Delayed,36
PR00782,B00782,F0107,P04,Wheat,2026-02-18,Short Rains Harvest,Embu,1099,44.34,120.81,1113.3,12.3,Grade B,0,1099,Embu Collection Center 2,Paid,12
PR00783,B00783,F0099,P06,Millet,2025-08-31,Long Rains Harvest,Trans Nzoia,1875,76.7,204.47,1893.21,16.3,Grade C,0,1875,Trans Nzoia Collection Center 2,Paid,11
PR00784,B00784,F0109,P01,Maize,2025-03-16,Lean Season,Kakamega,604,54.95,71.44,568.91,13.6,Grade A,78,526,Kakamega Collection Center 3,Paid,11
PR00785,B00785,F0026,P04,Wheat,2025-07-20,Long Rains Harvest,Machakos,2661,44.64,391.21,1863.4,15.0,Grade A,0,2661,Machakos Collection Center 1,Pending,
PR00786,B00786,F0004,P01,Maize,2025-04-09,Lean Season,Kakamega,147,50.69,16.17,165.42,14.4,Grade B,0,147,Kakamega Collection Center 1,Paid,10
PR00787,B00787,F0117,P05,Sorghum,2026-05-24,Lean Season,Machakos,829,58.02,77.92,894.74,12.1,Grade A,0,829,Machakos Collection Center 1,Pending,
PR00788,B00788,F0081,P02,Beans,2026-01-21,Short Rains Harvest,Narok,1311,123.46,129.68,772.22,12.3,Grade A,0,1311,Narok Collection Center 3,Paid,18
PR00789,B00789,F0029,P02,Beans,2025-10-24,Peak Demand Season,Kitui,2431,138.49,259.82,2412.26,9.6,Grade B,0,2431,Kitui Collection Center 3,Paid,20
PR00790,B00790,F0067,P01,Maize,2026-05-28,Lean Season,Kirinyaga,972,52.64,96.93,857.46,17.3,Grade C,0,972,Kirinyaga Collection Center 3,Delayed,30
PR00791,B00791,F0044,P01,Maize,2026-03-08,Lean Season,Narok,1086,51.71,176.52,1124.35,13.7,Grade B,0,1086,Narok Collection Center 3,Delayed,40
PR00792,B00792,F0008,P08,Cowpeas,2025-08-30,Long Rains Harvest,Kitui,419,94.58,45.9,374.88,13.4,Grade C,0,419,Kitui Collection Center 1,Paid,4
PR00793,B00793,F0077,P08,Cowpeas,2025-03-24,Lean Season,Trans Nzoia,1220,128.38,127.64,720.56,12.8,Grade A,0,1220,Trans Nzoia Collection Center 2,Paid,17
PR00794,B00794,F0039,P02,Beans,2025-08-22,Long Rains Harvest,Kitui,741,88.19,82.27,771.77,11.1,Grade A,0,741,Kitui Collection Center 3,Paid,14
PR00795,B00795,F0062,P01,Maize,2025-02-23,Short Rains Harvest,Nyeri,2453,45.78,332.2,1441.55,10.8,Grade A,0,2453,Nyeri Collection Center 3,Paid,18
PR00796,B00796,F0048,P09,Barley,2025-12-27,Peak Demand Season,Uasin Gishu,505,48.23,50.5,272.98,9.8,Grade A,0,505,Uasin Gishu Collection Center 3,Pending,
PR00797,B00797,F0103,P04,Wheat,2025-01-16,Short Rains Harvest,Kitui,529,52.0,94.83,285.56,13.2,Grade B,0,529,Kitui Collection Center 3,Paid,21
PR00798,B00798,F0032,P05,Sorghum,2025-10-27,Peak Demand Season,Nakuru,1588,53.12,208.95,1524.97,11.3,Grade A,0,1588,Nakuru Collection Center 3,Paid,15
PR00799,B00799,F0046,P06,Millet,2025-08-14,Long Rains Harvest,Makueni,1554,86.66,213.94,1176.15,9.3,Grade B,0,1554,Makueni Collection Center 2,Delayed,52
PR00800,B00800,F0065,P05,Sorghum,2025-04-17,Lean Season,Kakamega,814,54.97,115.76,808.99,13.7,Grade B,0,814,Kakamega Collection Center 3,Paid,12
PR00801,B00801,F0095,P01,Maize,2025-08-04,Long Rains Harvest,Machakos,274,40.45,35.68,288.13,15.4,Grade A,0,274,Machakos Collection Center 1,Pending,
PR00802,B00802,F0108,P01,Maize,2025-02-04,Short Rains Harvest,Busia,1129,44.01,186.24,801.92,14.0,Grade A,0,1129,Busia Collection Center 1,Paid,9
PR00803,B00803,F0050,P07,Green Grams,2026-03-31,Lean Season,Machakos,726,136.29,94.56,456.73,10.8,Grade A,0,726,Machakos Collection Center 2,Paid,10
PR00804,B00804,F0117,P08,Cowpeas,2025-12-11,Peak Demand Season,Machakos,522,121.47,58.09,557.06,12.2,Grade B,0,522,Machakos Collection Center 2,Pending,
PR00805,B00805,F0101,P07,Green Grams,2025-02-28,Short Rains Harvest,Nakuru,517,143.15,79.31,603.2,8.0,Grade A,0,517,Nakuru Collection Center 2,Paid,14
PR00806,B00806,F0073,P04,Wheat,2025-09-24,Long Rains Harvest,Machakos,682,43.82,133.79,696.97,12.9,Grade A,140,542,Machakos Collection Center 1,Delayed,51
PR00807,B00807,F0099,P09,Barley,2025-10-30,Peak Demand Season,Trans Nzoia,2345,49.74,227.98,2182.92,13.6,Grade B,0,2345,Trans Nzoia Collection Center 3,Pending,
PR00808,B00808,F0040,P01,Maize,2025-11-25,Peak Demand Season,Meru,824,58.14,91.12,667.99,12.9,Grade A,90,734,Meru Collection Center 3,Paid,9
PR00809,B00809,F0008,P01,Maize,2025-03-23,Lean Season,Kitui,581,51.99,60.82,418.21,12.8,Grade A,0,581,Kitui Collection Center 2,Paid,12
PR00810,B00810,F0081,P01,Maize,2025-06-28,Lean Season,Narok,1325,49.67,132.59,708.49,12.3,Grade A,0,1325,Narok Collection Center 3,Pending,
PR00811,B00811,F0071,P02,Beans,2025-08-22,Long Rains Harvest,Kisii,742,89.64,100.32,505.55,9.1,Grade B,0,742,Kisii Collection Center 3,Paid,17
PR00812,B00812,F0031,P01,Maize,2025-12-25,Peak Demand Season,Nakuru,973,45.93,106.34,563.59,12.8,Grade A,0,973,Nakuru Collection Center 3,Pending,
PR00813,B00813,F0083,P02,Beans,2026-03-13,Lean Season,Busia,1450,145.64,171.03,1056.44,8.1,Grade A,0,1450,Busia Collection Center 2,Paid,9
PR00814,B00814,F0038,P08,Cowpeas,2025-02-01,Short Rains Harvest,Nyeri,2204,88.17,236.26,2537.28,11.7,Grade A,0,2204,Nyeri Collection Center 3,Pending,
PR00815,B00815,F0095,P06,Millet,2026-06-05,Lean Season,Machakos,751,117.68,97.53,869.63,12.7,Grade A,0,751,Machakos Collection Center 3,Paid,17
PR00816,B00816,F0010,P01,Maize,2025-08-18,Long Rains Harvest,Nakuru,384,46.96,74.64,361.43,14.9,Grade B,86,298,Nakuru Collection Center 3,Pending,
PR00817,B00817,F0068,P03,Rice,2026-03-28,Lean Season,Kisumu,620,86.21,71.47,559.66,12.1,Grade A,0,620,Kisumu Collection Center 1,Delayed,41
PR00818,B00818,F0096,P03,Rice,2025-04-29,Lean Season,Narok,1502,95.48,161.16,1757.83,14.2,Grade A,0,1502,Narok Collection Center 2,Paid,10
PR00819,B00819,F0078,P05,Sorghum,2025-08-24,Long Rains Harvest,Nyeri,689,52.42,67.39,619.09,11.8,Grade A,0,689,Nyeri Collection Center 2,Pending,
PR00820,B00820,F0086,P05,Sorghum,2025-05-22,Lean Season,Kisii,1093,67.32,201.44,807.84,11.8,Grade A,0,1093,Kisii Collection Center 2,Paid,11
PR00821,B00821,F0099,P05,Sorghum,2025-07-22,Long Rains Harvest,Trans Nzoia,249,60.72,27.13,127.2,11.2,Grade A,0,249,Trans Nzoia Collection Center 3,Delayed,45
PR00822,B00822,F0112,P01,Maize,2025-02-04,Short Rains Harvest,Narok,520,52.57,47.18,320.76,15.9,Grade B,0,520,Narok Collection Center 2,Paid,18
PR00823,B00823,F0052,P02,Beans,2025-09-05,Long Rains Harvest,Kitui,1075,113.6,102.2,1212.81,12.8,Grade A,0,1075,Kitui Collection Center 1,Delayed,31
PR00824,B00824,F0118,P01,Maize,2025-12-30,Peak Demand Season,Meru,656,60.06,81.59,617.68,10.3,Grade A,0,656,Meru Collection Center 3,Pending,
PR00825,B00825,F0099,P01,Maize,2026-06-06,Lean Season,Trans Nzoia,1093,48.54,119.59,1000.63,8.0,Grade B,0,1093,Trans Nzoia Collection Center 3,Paid,16
PR00826,B00826,F0036,P06,Millet,2025-04-10,Lean Season,Kitui,414,97.92,48.66,220.99,11.3,Grade A,0,414,Kitui Collection Center 2,Delayed,23
PR00827,B00827,F0041,P02,Beans,2025-07-02,Long Rains Harvest,Trans Nzoia,682,122.49,60.88,792.17,16.8,Grade C,0,682,Trans Nzoia Collection Center 3,Paid,15
PR00828,B00828,F0045,P02,Beans,2025-10-19,Peak Demand Season,Bungoma,168,106.7,17.5,141.23,12.3,Grade A,0,168,Bungoma Collection Center 3,Paid,7
PR00829,B00829,F0119,P06,Millet,2025-08-26,Long Rains Harvest,Trans Nzoia,2577,93.22,336.7,1661.62,15.8,Grade C,589,1988,Trans Nzoia Collection Center 3,Delayed,47
PR00830,B00830,F0025,P04,Wheat,2025-01-07,Short Rains Harvest,Narok,491,48.34,74.89,372.51,14.3,Grade C,0,491,Narok Collection Center 1,Paid,9
PR00831,B00831,F0038,P07,Green Grams,2025-04-23,Lean Season,Nyeri,1803,164.88,239.66,1052.88,13.2,Grade B,108,1695,Nyeri Collection Center 3,Paid,17
PR00832,B00832,F0046,P01,Maize,2025-03-22,Lean Season,Makueni,3017,60.38,406.8,1665.52,11.4,Grade A,0,3017,Makueni Collection Center 3,Pending,
PR00833,B00833,F0091,P06,Millet,2025-11-19,Peak Demand Season,Nyeri,202,113.98,25.86,115.2,8.6,Grade A,0,202,Nyeri Collection Center 3,Paid,15
PR00834,B00834,F0082,P01,Maize,2025-01-09,Short Rains Harvest,Kisumu,784,43.64,126.98,870.62,12.0,Grade A,0,784,Kisumu Collection Center 1,Paid,21
PR00835,B00835,F0037,P06,Millet,2025-05-15,Lean Season,Trans Nzoia,855,96.72,128.63,996.57,10.6,Grade B,0,855,Trans Nzoia Collection Center 3,Paid,12
PR00836,B00836,F0091,P05,Sorghum,2025-07-02,Long Rains Harvest,Nyeri,1349,44.87,203.54,1253.71,17.0,Grade B,0,1349,Nyeri Collection Center 1,Paid,18
PR00837,B00837,F0108,P07,Green Grams,2025-08-26,Long Rains Harvest,Busia,814,140.99,136.84,686.33,14.5,Grade B,0,814,Busia Collection Center 1,Paid,14
PR00838,B00838,F0113,P01,Maize,2025-10-22,Peak Demand Season,Bungoma,1688,51.15,163.87,1136.32,13.3,Grade A,0,1688,Bungoma Collection Center 2,Paid,17
PR00839,B00839,F0091,P05,Sorghum,2025-05-12,Lean Season,Nyeri,896,71.09,128.75,952.72,11.3,Grade A,0,896,Nyeri Collection Center 3,Paid,11
PR00840,B00840,F0109,P01,Maize,2026-02-23,Short Rains Harvest,Kakamega,489,40.82,63.63,334.05,10.9,Grade A,0,489,Kakamega Collection Center 1,Paid,21
PR00841,B00841,F0094,P01,Maize,2025-08-13,Long Rains Harvest,Makueni,1760,43.64,319.91,1260.09,11.0,Grade A,0,1760,Makueni Collection Center 3,Paid,15
PR00842,B00842,F0079,P01,Maize,2025-12-04,Peak Demand Season,Kakamega,220,46.27,22.01,256.34,12.7,Grade A,0,220,Kakamega Collection Center 2,Paid,17
PR00843,B00843,F0071,P06,Millet,2025-03-06,Lean Season,Kisii,588,113.07,75.89,443.04,15.3,Grade A,0,588,Kisii Collection Center 1,Pending,
PR00844,B00844,F0021,P01,Maize,2026-01-18,Short Rains Harvest,Bungoma,1625,44.94,176.4,1646.67,17.3,Grade A,385,1240,Bungoma Collection Center 2,Paid,5
PR00845,B00845,F0006,P07,Green Grams,2025-06-10,Lean Season,Kirinyaga,1694,146.45,165.54,1595.9,14.9,Grade A,0,1694,Kirinyaga Collection Center 2,Pending,
PR00846,B00846,F0017,P05,Sorghum,2025-10-04,Peak Demand Season,Nakuru,1196,68.5,161.26,1020.38,11.7,Grade B,231,965,Nakuru Collection Center 1,Paid,14
PR00847,B00847,F0076,P01,Maize,2026-02-05,Short Rains Harvest,Kirinyaga,668,42.85,95.41,479.98,11.5,Grade A,60,608,Kirinyaga Collection Center 2,Paid,11
PR00848,B00848,F0074,P09,Barley,2026-04-28,Lean Season,Uasin Gishu,785,53.5,78.64,514.63,14.9,Grade B,0,785,Uasin Gishu Collection Center 3,Pending,
PR00849,B00849,F0003,P01,Maize,2026-05-24,Lean Season,Meru,1295,60.08,300.23,1338.89,10.8,Grade A,0,1295,Meru Collection Center 1,Paid,9
PR00850,B00850,F0062,P03,Rice,2025-04-22,Lean Season,Nyeri,176,94.24,23.57,187.75,12.6,Grade A,0,176,Nyeri Collection Center 2,Pending,
PR00851,B00851,F0011,P05,Sorghum,2025-05-25,Lean Season,Kirinyaga,848,62.79,109.71,734.69,14.6,Grade C,117,731,Kirinyaga Collection Center 3,Paid,15
PR00852,B00852,F0020,P02,Beans,2025-02-07,Short Rains Harvest,Uasin Gishu,1278,102.46,140.73,1002.69,14.7,Grade B,0,1278,Uasin Gishu Collection Center 3,Pending,
PR00853,B00853,F0084,P03,Rice,2025-08-30,Long Rains Harvest,Kitui,361,70.91,46.84,310.5,11.9,Grade C,0,361,Kitui Collection Center 3,Paid,18
PR00854,B00854,F0017,P01,Maize,2025-01-14,Short Rains Harvest,Nakuru,2047,42.36,326.43,1261.64,8.3,Grade C,0,2047,Nakuru Collection Center 1,Paid,13
PR00855,B00855,F0068,P05,Sorghum,2026-05-14,Lean Season,Kisumu,2345,56.89,318.7,1858.89,10.5,Grade A,0,2345,Kisumu Collection Center 3,Pending,
PR00856,B00856,F0042,P01,Maize,2026-01-16,Short Rains Harvest,Kitui,542,48.47,81.47,381.1,9.5,Grade B,0,542,Kitui Collection Center 3,Paid,18
PR00857,B00857,F0060,P01,Maize,2025-08-04,Long Rains Harvest,Kisumu,487,52.42,72.18,488.99,15.3,Grade A,0,487,Kisumu Collection Center 1,Pending,
PR00858,B00858,F0023,P02,Beans,2025-06-03,Lean Season,Bungoma,464,127.48,59.14,233.82,11.8,Grade A,0,464,Bungoma Collection Center 1,Paid,12
PR00859,B00859,F0060,P01,Maize,2025-06-10,Lean Season,Kisumu,720,48.24,99.85,805.2,13.5,Grade A,0,720,Kisumu Collection Center 2,Paid,18
PR00860,B00860,F0040,P04,Wheat,2026-01-12,Short Rains Harvest,Meru,451,49.63,44.89,305.92,10.8,Grade B,0,451,Meru Collection Center 3,Paid,10
PR00861,B00861,F0023,P01,Maize,2025-09-27,Long Rains Harvest,Bungoma,935,46.94,96.69,809.36,12.9,Grade A,0,935,Bungoma Collection Center 3,Pending,
PR00862,B00862,F0104,P01,Maize,2026-04-30,Lean Season,Kisii,515,50.79,55.38,341.08,13.4,Grade C,0,515,Kisii Collection Center 2,Paid,15
PR00863,B00863,F0042,P07,Green Grams,2025-03-21,Lean Season,Kitui,1002,172.53,146.06,859.91,17.2,Grade C,0,1002,Kitui Collection Center 1,Paid,15
PR00864,B00864,F0051,P01,Maize,2026-01-22,Short Rains Harvest,Makueni,341,51.66,44.09,255.24,12.6,Grade A,56,285,Makueni Collection Center 1,Paid,15
PR00865,B00865,F0107,P08,Cowpeas,2025-10-12,Peak Demand Season,Embu,969,114.81,130.3,864.68,12.2,Grade B,0,969,Embu Collection Center 2,Paid,18
PR00866,B00866,F0023,P05,Sorghum,2025-01-26,Short Rains Harvest,Bungoma,1643,62.06,203.13,1707.93,14.1,Grade B,0,1643,Bungoma Collection Center 1,Pending,
PR00867,B00867,F0023,P02,Beans,2025-01-11,Short Rains Harvest,Bungoma,710,97.69,78.04,451.86,13.2,Grade B,0,710,Bungoma Collection Center 3,Delayed,39
PR00868,B00868,F0078,P08,Cowpeas,2025-10-07,Peak Demand Season,Nyeri,453,93.46,42.72,378.31,10.1,Grade B,0,453,Nyeri Collection Center 3,Paid,20
PR00869,B00869,F0111,P07,Green Grams,2026-04-28,Lean Season,Narok,751,176.84,132.14,633.25,12.7,Grade B,0,751,Narok Collection Center 1,Pending,
PR00870,B00870,F0079,P02,Beans,2025-06-06,Lean Season,Kakamega,679,138.01,61.97,743.95,16.3,Grade C,87,592,Kakamega Collection Center 2,Pending,
PR00871,B00871,F0070,P01,Maize,2025-10-12,Peak Demand Season,Embu,319,60.62,29.14,296.61,11.7,Grade B,0,319,Embu Collection Center 3,Paid,7
PR00872,B00872,F0076,P01,Maize,2026-01-11,Short Rains Harvest,Kirinyaga,907,47.75,139.87,709.47,17.7,Grade C,192,715,Kirinyaga Collection Center 3,Paid,13
PR00873,B00873,F0023,P01,Maize,2026-03-31,Lean Season,Bungoma,1708,47.84,199.47,1677.43,12.2,Grade B,0,1708,Bungoma Collection Center 2,Delayed,29
PR00874,B00874,F0045,P01,Maize,2025-05-01,Lean Season,Bungoma,970,53.16,108.31,957.78,15.1,Grade B,48,922,Bungoma Collection Center 1,Pending,
PR00875,B00875,F0081,P02,Beans,2025-01-21,Short Rains Harvest,Narok,1516,119.39,157.85,988.84,13.3,Grade A,0,1516,Narok Collection Center 3,Paid,21
PR00876,B00876,F0116,P05,Sorghum,2025-07-15,Long Rains Harvest,Makueni,671,57.91,114.14,481.34,10.6,Grade A,0,671,Makueni Collection Center 2,Paid,14
PR00877,B00877,F0025,P01,Maize,2025-10-07,Peak Demand Season,Narok,1876,58.94,244.37,1325.31,14.6,Grade B,0,1876,Narok Collection Center 2,Paid,11
PR00878,B00878,F0067,P06,Millet,2026-04-06,Lean Season,Kirinyaga,349,119.33,35.37,216.15,11.9,Grade A,0,349,Kirinyaga Collection Center 3,Paid,17
PR00879,B00879,F0083,P02,Beans,2025-10-23,Peak Demand Season,Busia,807,108.46,109.34,688.08,9.6,Grade B,0,807,Busia Collection Center 2,Pending,
PR00880,B00880,F0034,P01,Maize,2025-02-02,Short Rains Harvest,Kirinyaga,280,53.91,27.25,263.7,14.6,Grade B,0,280,Kirinyaga Collection Center 3,Paid,14
PR00881,B00881,F0005,P04,Wheat,2025-11-27,Peak Demand Season,Nakuru,4223,55.66,465.95,4681.32,17.3,Grade C,0,4223,Nakuru Collection Center 1,Paid,20
PR00882,B00882,F0046,P01,Maize,2025-11-10,Peak Demand Season,Makueni,517,46.83,75.63,530.67,9.1,Grade B,0,517,Makueni Collection Center 3,Paid,7
PR00883,B00883,F0107,P02,Beans,2025-09-07,Long Rains Harvest,Embu,492,96.69,59.21,362.37,13.7,Grade B,0,492,Embu Collection Center 3,Pending,
PR00884,B00884,F0055,P01,Maize,2025-10-03,Peak Demand Season,Trans Nzoia,357,60.13,33.64,185.64,16.3,Grade C,0,357,Trans Nzoia Collection Center 3,Delayed,43
PR00885,B00885,F0073,P01,Maize,2025-05-23,Lean Season,Machakos,414,49.37,80.24,485.18,14.4,Grade B,0,414,Machakos Collection Center 2,Pending,
PR00886,B00886,F0059,P02,Beans,2025-01-01,Short Rains Harvest,Machakos,1303,115.28,130.48,808.44,12.2,Grade A,0,1303,Machakos Collection Center 3,Paid,13
PR00887,B00887,F0088,P01,Maize,2026-01-19,Short Rains Harvest,Makueni,583,39.98,71.75,332.27,11.0,Grade A,0,583,Makueni Collection Center 2,Paid,14
PR00888,B00888,F0091,P07,Green Grams,2025-09-06,Long Rains Harvest,Nyeri,974,137.08,126.67,574.61,12.9,Grade A,0,974,Nyeri Collection Center 3,Delayed,35
PR00889,B00889,F0055,P06,Millet,2026-02-08,Short Rains Harvest,Trans Nzoia,343,92.24,31.88,332.34,15.5,Grade A,0,343,Trans Nzoia Collection Center 1,Paid,11
PR00890,B00890,F0044,P02,Beans,2026-05-29,Lean Season,Narok,507,143.28,88.19,520.27,13.2,Grade B,0,507,Narok Collection Center 1,Paid,13
PR00891,B00891,F0012,P02,Beans,2025-12-14,Peak Demand Season,Narok,563,115.88,74.7,340.91,11.0,Grade B,0,563,Narok Collection Center 2,Paid,6
PR00892,B00892,F0051,P01,Maize,2026-06-14,Lean Season,Makueni,843,61.99,102.89,470.27,16.8,Grade B,0,843,Makueni Collection Center 1,Pending,
PR00893,B00893,F0017,P01,Maize,2026-06-04,Lean Season,Nakuru,675,53.92,100.38,567.2,15.7,Grade B,0,675,Nakuru Collection Center 2,Paid,14
PR00894,B00894,F0015,P06,Millet,2026-04-07,Lean Season,Bungoma,779,107.59,100.68,777.77,13.0,Grade C,0,779,Bungoma Collection Center 2,Paid,5
PR00895,B00895,F0050,P04,Wheat,2025-03-23,Lean Season,Machakos,954,53.2,128.55,1100.84,11.3,Grade A,0,954,Machakos Collection Center 2,Pending,
PR00896,B00896,F0060,P02,Beans,2025-10-16,Peak Demand Season,Kisumu,1207,101.42,176.55,992.37,11.3,Grade A,0,1207,Kisumu Collection Center 3,Paid,13
PR00897,B00897,F0105,P01,Maize,2025-01-25,Short Rains Harvest,Kakamega,428,48.15,46.44,320.92,8.8,Grade A,0,428,Kakamega Collection Center 2,Paid,17
PR00898,B00898,F0069,P06,Millet,2026-02-10,Short Rains Harvest,Meru,150,83.56,16.11,84.93,9.9,Grade B,0,150,Meru Collection Center 2,Paid,11
PR00899,B00899,F0032,P05,Sorghum,2026-04-15,Lean Season,Nakuru,1400,54.67,180.93,737.52,12.2,Grade B,0,1400,Nakuru Collection Center 3,Paid,12
PR00900,B00900,F0011,P09,Barley,2025-12-12,Peak Demand Season,Kirinyaga,342,55.94,43.36,272.15,10.0,Grade C,0,342,Kirinyaga Collection Center 1,Paid,16
